,id,name,neighbourhood,room_type,price
3521,31076965,#3 Family room 5min to West Kowloon/Austin station,Yau Tsim Mong,Private room,400.0
3522,31080313,#1 family room 5min to West Kowloon/Austin station,Yau Tsim Mong,Entire home/apt,743.0
3523,31090839,Double Bed. Free Wifi. 1 min to MTR,Yau Tsim Mong,Private room,287.0
3524,31093633,room in share apartment at YMT (Y2f),Yau Tsim Mong,Private room,167.0
3525,31095245,Dorm,Eastern,Private room,120.0
3526,31096168,西貢郊區整棟2100呎村屋連天台，眉詢 ID : hugoyaya0307,Tai Po,Private room,500.0
3527,31106175,Stylish apt in a hip area of HK. 3 mins to MTR.,Central & Western,Entire home/apt,950.0
3528,31106681,Single room with shared bathroom,Wan Chai,Private room,380.0
3529,31110464,#S4 ❤ Modern Studio ❤ 5 min to Causeway Bay MTR!,Wan Chai,Private room,297.0
3530,31110608,#S15 ❤ Modern Studio ❤ 5 min to Causeway Bay MTR!,Wan Chai,Private room,400.0
3531,31113413,"172 sq. ft., PATERSON STREET STUDIO IN CWB",Wan Chai,Entire home/apt,531.0
3532,31132773,Romantic Room in Tsim Sha Tsui (W.S.I. Love Hotel),Yau Tsim Mong,Private room,603.0
3533,31133368,Romantic Room in Tsim Sha Tsui (W.S.I. Love Hotel),Yau Tsim Mong,Private room,603.0
3534,31133659,双人套房----- Double Room with private bathroom,Yau Tsim Mong,Private room,265.0
3535,31136519,Dorm,Eastern,Private room,120.0
3536,31152381,#2 ❤ Modern Studio ❤ 2 min to Causeway Bay MTR!,Wan Chai,Private room,350.0
3537,31152640,#S7 ❤ Modern Studio ❤ 5 min to Causeway Bay MTR!,Wan Chai,Private room,460.0
3538,31153182,Clean Room,Yau Tsim Mong,Private room,400.0
3539,31153485,#S28 ❤ Modern Studio ❤ 5 min to Causeway Bay MTR!,Wan Chai,Private room,280.0
3540,31154958,2-bedroom near Ho Man Tin MTR Check out 1pm,Kowloon City,Private room,986.0
3541,31156971,#72 ❤ Modern Studio ❤ 2 min to Yau Ma Tei MTR!,Yau Tsim Mong,Private room,300.0
3542,31157412,#S19 ❤ Modern Studio ❤ 2 min to Causeway Bay MTR!,Wan Chai,Private room,250.0
3543,31157747,#S5 ❤ Modern Studio ❤ 5 min to Causeway Bay MTR!,Wan Chai,Private room,400.0
3544,31158776,Cozy Private room in Sai Ying Pun/HKU (C),Central & Western,Private room,300.0
3545,31160244,Affordable room in Causeway bay - C22b,Wan Chai,Private room,180.0
3546,31175401,Hip home with huge balcony in Central,Central & Western,Entire home/apt,1000.0
3547,31176848,SOHO Oasis,Central & Western,Entire home/apt,1286.0
3548,31184386,Prime location:CausewayBay Studio w/kitchen&bathrm,Wan Chai,Entire home/apt,300.0
3549,31191965,智能家庭式旅館,Yau Tsim Mong,Private room,720.0
3550,31198573,CWB Spacious Double Bed with Sea View  *Room A,Wan Chai,Private room,400.0
3551,31198717,CWB Spacious Double Bed with Sea View  *Room C,Wan Chai,Private room,400.0
3552,31203495,Double room near Mid-Levels (5 mins from MTR),Central & Western,Private room,266.0
3553,31218150,"CHIC LOCKHART RD STUDIO, CAUSEWAY BAY",Wan Chai,Entire home/apt,516.0
3554,31223816,Spacious Soho Studio,Central & Western,Entire home/apt,1000.0
3555,31225455,Brand new village hse - independent room tatami,Sai Kung,Private room,480.0
3556,31228045,"172sq.ft., PATERSON STREET STUDIO, CWB",Wan Chai,Entire home/apt,580.0
3557,31228357,"COMFORTABLE STUDIO, PATERSON STREET, CWB",Wan Chai,Entire home/apt,500.0
3558,31244381,55% 促銷! 家庭親子四人房 油麻地地鐵站A2出口,Yau Tsim Mong,Hotel room,3800.0
3559,31267185,貓咪民宿,Kwun Tong,Private room,400.0
3560,31270254,Cosy Flat in the best district of HK Island,Central & Western,Entire home/apt,830.0
3561,31271063,3 Persons Room ( 3 人房設有私人浴室 ),Yau Tsim Mong,Private room,215.0
3562,31291494,Cozy 2 Bed Rm big Apt Olympic MTR near Mongkok MTR,Yau Tsim Mong,Entire home/apt,688.0
3563,31292873,有緣人,Kowloon City,Shared room,400.0
3564,31294662,Deluxe 4 Guests Ensuite 93,Yau Tsim Mong,Hotel room,550.0
3565,31298434,7 Persons Room ( 7 人房 ) +Private Bathroom,Yau Tsim Mong,Private room,1095.0
3566,31300616,Cosy Apartment in Heart of the City - A,Yau Tsim Mong,Entire home/apt,514.0
3567,31320082,Cosy Apartment in Heart of the City - B,Yau Tsim Mong,Entire home/apt,377.0
3568,31320148,Single room near Wan Chai MTR Lee Tung Ave Exit D,Wan Chai,Private room,190.0
3569,31321798,#67 ❤ Modern Studio ❤ 2 min to Yau Ma Tei MTR!,Yau Tsim Mong,Private room,250.0
3570,31321893,#69 ❤ Modern Studio ❤ 2 min to Yau Ma Tei MTR!,Yau Tsim Mong,Private room,280.0
3571,31322583,交通十分方便 附近有超級市場、街市、商場、食店 步行往地鐵站5分鐘，步行往天后大約15分鐘,Eastern,Entire home/apt,1200.0
3572,31323820,Neat and clean apartment for rent 新裝整潔房間,Wan Chai,Shared room,8500.0
3573,31326707,Little Warm Nest-B-NearTimes Square,Wan Chai,Private room,185.0
3574,31328431,景觀開揚studio flat,Wong Tai Sin,Entire home/apt,400.0
3575,31329575,Prince Edward SMALL room -- with Lift  (PE4a),Sham Shui Po,Private room,130.0
3576,31340365,福田皇岗双口岸直达会展中心及北站温馨舒适阳光房两居室,Yuen Long,Entire home/apt,521.0
3577,31340662,限時特惠價，銅鑼灣地鐵站步行3分鐘，Y28,Wan Chai,Private room,600.0
3578,31340866,限時特惠價！銅鑼灣地鐵站步行3分鐘，Y29,Wan Chai,Private room,500.0
3579,31346966,Best Location: A Cozy Home in the Heart of HK,Wan Chai,Private room,3194.0
3580,31347188,Clean & Comfortable 350 sq ft Spacious Studio,Yau Tsim Mong,Entire home/apt,395.0
3581,31349112,"PERFECT 2BDR, 3beds SOHO hip hideout for foodies",Central & Western,Entire home/apt,1050.0
3582,31350014,佐敦一房一廳連獨立廁所，5分鐘地鐵站，高鐵轉巴士直達樓下，全密碼自助入住，網絡電視,Yau Tsim Mong,Private room,486.0
3583,31363550,Comfy and convenient,Wan Chai,Private room,499.0
3584,31363590,打邊爐麻雀3BR Modern Villa near Temple St night market,Yau Tsim Mong,Entire home/apt,1057.0
3585,31427826,長洲島 海景套房,Islands,Entire home/apt,555.0
3586,31431703,長洲島 獨立套房,Islands,Entire home/apt,357.0
3587,31436186,Luxury Happy Valley Apt near Sanatorium Hospital,Wan Chai,Entire home/apt,1650.0
3588,31447004,临深圳火车站、罗湖口岸的新装修电梯景观房，离深圳火车站100多米、离罗湖口岸500左右，双电梯出口,North,Shared room,81.0
3589,31447215,"High  floor, great view. Free cancellation!",Islands,Entire home/apt,1199.0
3590,31448458,Bright and cozy studio flat in Sheung Wan,Central & Western,Entire home/apt,1200.0
3591,31451637,"COMPACT STUDIO ON PAK SHA RD, CWB",Wan Chai,Entire home/apt,528.0
3592,31451683,4 1/2 bedroom apartment next to Olympic MTR ! (TK5,Yau Tsim Mong,Entire home/apt,105.0
3593,31452266,Sai Yun Pun - BIG Room for 2 with lift !  (s3c),Central & Western,Private room,225.0
3594,31454514,Newly Renovated ( Sai Wan ) 05@ HKU Station,Central & Western,Entire home/apt,1403.0
3595,31457523,2 BR Apartment Next to Century Hotel (Front),Wan Chai,Entire home/apt,1347.0
3596,31461948,清雅舒适温馨浪漫的小筑,Yau Tsim Mong,Private room,500.0
3597,31462137,Deluxe Double room with private bathroom #13,Yau Tsim Mong,Private room,155.0
3598,31471102,Lovely,Wan Chai,Entire home/apt,600.0
3599,31475541,Wanchai  -- Wanchai Room available for 1 (mh2a),Wan Chai,Shared room,217.0
3600,31476198,"双人獨立套房，Room8,位於繁盛彌敦道，交通方便，全新裝修，干淨整潔，附近大型購物商場，購物方便",Yau Tsim Mong,Private room,380.0
3601,31479764,DaDa高端公寓阳台景观全城美景看莲塘口岸仙湖植物园莲塘地铁站东湖公园罗湖体育馆适合家庭团队出游游,North,Private room,341.0
3602,31499793,罗湖口岸  德兴大厦  温馨两室标准双人大床,North,Entire home/apt,495.0
3603,31521132,Private room with amazing view (min stay 1 month),Wan Chai,Private room,500.0
3604,31524201,Wan Chai sunlit room@Steps away from MTR&bus stop,Wan Chai,Private room,330.0
3605,31527764,Sheung Wan | Top Location | Spacious,Central & Western,Entire home/apt,1100.0
3606,31528851,PREMIUM Loft＊3mins to Austin MTR＊24mins to Airport,Yau Tsim Mong,Entire home/apt,381.0
3607,31529820,COZY Gem@Jordon！Austin！3minsMTR/24minsAirport,Yau Tsim Mong,Entire home/apt,290.0
3608,31530023,*PREMIUM* Loft-3mins from AustinMTR-24mins Airport,Yau Tsim Mong,Entire home/apt,407.0
3609,31546840,Newly Renovated (Sai Wan) 04  @  HKU Station,Central & Western,Entire home/apt,1403.0
3610,31549561,较场尾美佳雅苑包栋 可住28一38人(近海 烧烤 KTV 麻将),Islands,Entire home/apt,3770.0
3611,31560417,Brand New Studio Apartment in North Point - A1,Eastern,Entire home/apt,800.0
3612,31575571,百丽宾馆1号房间,Yau Tsim Mong,Private room,728.0
3613,31579292,Gem in the Sky - HK Island - Street Tram,Wan Chai,Entire home/apt,600.0
3614,31580185,Room Available in Mong Kok (mk1e),Yau Tsim Mong,Shared room,125.0
3615,31582088,"HOI-KUNG COURT STUDIO on GLOUCESTER RD , CWB HK",Wan Chai,Entire home/apt,685.0
3616,31585101,2019年建成的新世界房子（可短租長租）只須10000-12000一個月租金,Central & Western,Entire home/apt,400.0
3617,31587119,東方酒店旺角上海街家庭旅館,Yau Tsim Mong,Private room,266.0
3618,31602282,"STROLL TO MTR, ELEGANT 3BR ON NATHAN RD.",Yau Tsim Mong,Entire home/apt,1066.0
3619,31603132,Hong Kong窗外即是山的天然氧吧房子,Eastern,Entire home/apt,371.0
3620,31609538,"KELLY HOUSE NO3 尖沙咀地铁站出口高级套房,可住 2人 (带独立卫生间)",Yau Tsim Mong,Private room,499.0
3621,31610831,Small cozy room in TST - Kimberley Rd.,Yau Tsim Mong,Entire home/apt,550.0
3622,31616644,"MINS WALK TO CWB MTR, SPACIOUS 2BR",Wan Chai,Entire home/apt,1100.0
3623,31655325,Twin Ensuite with Bathroom,Yau Tsim Mong,Hotel room,400.0
3624,31657255,AJIT Guest House (twin),Yau Tsim Mong,Private room,180.0
3625,31658399,LADIES ONLY hkd300 capsule bed safe convenient,Yau Tsim Mong,Shared room,280.0
3626,31669569,Brand New Studio Apartment in North Point - B1,Eastern,Entire home/apt,800.0
3627,31669858,Brand New Studio Apartment in North Point - B2,Eastern,Entire home/apt,800.0
3628,31670175,Brand New Studio Apartment in North Point - E2,Eastern,Entire home/apt,650.0
3629,31683399,"STUDIO W/D TWIN BEDS , GLOUCESTER RD. CWB.",Wan Chai,Entire home/apt,525.0
3630,31683436,1房佐敦核心購物區,Yau Tsim Mong,Entire home/apt,380.0
3631,31688054,12hours (9pm-9am) Deluxe King Size Bed,Yau Tsim Mong,Hotel room,694.0
3632,31696606,Pacific Ocean view village cottage in Shek O,Southern,Entire home/apt,1150.0
3633,31698103,"HL401(Double RM)Mong Kok MTR STATION,FREE WI-FI",Yau Tsim Mong,Private room,387.0
3634,31698592,"HL406(Single RM)Mong Kok MTR STATION,FREE WI-FI",Yau Tsim Mong,Private room,279.0
3635,31702760,Deluxe Family Room With Private Bathroom #16,Yau Tsim Mong,Private room,202.0
3636,31707233,"HL405(Double RM)Mong Kok MTR STATION,FREE WI-FI",Yau Tsim Mong,Private room,383.0
3637,31707730,"HL403(Triple RM)Mong Kok MTR STATION,FREE WI-FI",Yau Tsim Mong,Private room,484.0
3638,31708004,"HL408(Fourfold RM)Mong Kok MTR STATION,FREE WI-FI",Yau Tsim Mong,Private room,564.0
3639,31723162,Studio in North Point (N8a),Eastern,Private room,140.0
3640,31723368,Studio in North Point(N8e),Eastern,Private room,420.0
3641,31724320,DOUBLE STUDIO ON GLOUCESTER RD. CWB,Wan Chai,Entire home/apt,534.0
3642,31726861,"COMPACT STUDIO ON PAK SHA RD, CWB.",Wan Chai,Entire home/apt,385.0
3643,31763177,Flat Share Room in Sham Shui Po(Sp4a),Sham Shui Po,Shared room,250.0
3644,31763356,Flat Share Room in Sham Shui Po(Spe4c),Sham Shui Po,Shared room,250.0
3645,31763701,Sheung Wan Room (Sw10c),Central & Western,Shared room,240.0
3646,31763979,【COOL & CUTE】Room in Sheung Wan FOR  1  (Sw18a),Central & Western,Shared room,220.0
3647,31763994,【晨曦Dawn · 四熙】质感现代壁炉，巨幕投影，福田中心区 会展中心皇岗福田双口岸，紧邻地铁口,North,Entire home/apt,485.0
3648,31764157,Sheung Wan Room in Flat Share(Sw21e),Central & Western,Shared room,170.0
3649,31764701,紧邻福田皇岗双口岸精致一房一厅可作两房2-4人,Yuen Long,Entire home/apt,388.0
3650,31764719,福田皇岗双口岸旁直达会展中心北站清新温馨一房一厅,Yuen Long,Entire home/apt,389.0
3651,31765323,Capsule Bed(Ladies only)safe convenient HKD300,Yau Tsim Mong,Shared room,280.0
3652,31771978,ZH house,Central & Western,Entire home/apt,3000.0
3653,31773997,AJIT Guest House (double),Yau Tsim Mong,Private room,150.0
3654,31776391,AJIT Guest House (family),Yau Tsim Mong,Private room,700.0
3655,31806673,Causeway Bay Room(C1b),Wan Chai,Shared room,190.0
3656,31807209,Causeway Bay Room(C7b),Wan Chai,Shared room,210.0
3657,31809857,Double Ensuite with Bathroom,Yau Tsim Mong,Hotel room,350.0
3658,31810960,"STUDIO W/D TWIN BEDS , GLOUCESTER RD. CWB",Wan Chai,Entire home/apt,525.0
3659,31810971,"STUDIO II ON HISTORIC STREET, GLOUCESTER Rd., CWB",Wan Chai,Entire home/apt,600.0
3660,31812431,Nice room available in central(ml9b),Central & Western,Private room,280.0
3661,31821966,-10 off superbly clean double bed apt near HKU MTR,Central & Western,Entire home/apt,468.0
3662,31822079,尖沙咀英倫風格套房,Yau Tsim Mong,Private room,400.0
3663,31824750,Newly Renovated @ Wan Chai ! Local live here,Wan Chai,Entire home/apt,1200.0
3664,31842994,"STUDIO SET-UP W/D GARDEN VIEW, CENTRAL HK.",Wan Chai,Private room,2220.0
3665,31845133,Central Room(Ml7c),Central & Western,Shared room,210.0
3666,31845337,Central Room(Ml7d),Central & Western,Shared room,210.0
3667,31845719,Wan Chai Room(Mh3a),Wan Chai,Shared room,200.0
3668,31845889,Wan Chai Room(Mh3b),Wan Chai,Shared room,300.0
3669,31846085,Central Mid Level Room(Ml3c),Central & Western,Shared room,230.0
3670,31846617,Wan Chai Room(W3c),Wan Chai,Shared room,260.0
3671,31854464,Newly renovated (10D) Explore like a local,Wan Chai,Entire home/apt,1200.0
3672,31854535,Worthy Wan Chai Apartment 灣仔地點方便 超值二人住所 包煮食工具及洗衣機,Wan Chai,Entire home/apt,395.0
3673,31861488,Flat share Room in Sheung Wan(Sw22a),Central & Western,Shared room,270.0
3674,31866168,Sai Ying Poon Room(S3b),Central & Western,Shared room,270.0
3675,31866364,Sai Ying Pun Room in flat share(S5d),Central & Western,Shared room,230.0
3676,31866590,Sheung Wan Room in Flat Share(Sw21a),Central & Western,Shared room,170.0
3677,31866786,Sheung Wan Room(Sw7c),Central & Western,Shared room,280.0
3678,31866902,Sheung Wan Room(Sw9a),Central & Western,Shared room,280.0
3679,31867119,Tin Hau Room for 2   + Lift .  shareflat (Th1d),Central & Western,Shared room,233.0
3680,31867270,Wan Chai Room(W3c),Wan Chai,Shared room,260.0
3681,31867431,Flat share in Wan Chai(W10b),Yau Tsim Mong,Shared room,180.0
3682,31871375,"European private room, very cozy!",Wan Chai,Private room,564.0
3683,31885992,Spare room in bright and spacious apartment,Islands,Private room,400.0
3684,31913310,Spacious female room near Prince of Wales Hospital,Sha Tin,Private room,260.0
3685,31935378,Mid-Levels bright apartment,Central & Western,Entire home/apt,1428.0
3686,31940509,Near LKF!! Cozy Experience of Hong Kong Culture!,Central & Western,Entire home/apt,1230.0
3687,31943937,Unique Single Room（特色單人房）,Yau Tsim Mong,Private room,1880.0
3688,31947751,39F Tanford 2 bedrooms apartment,Islands,Entire home/apt,820.0
3689,31962979,福田皇岗口岸会展中心北欧商务一房一厅,Yuen Long,Entire home/apt,542.0
3690,31966470,Roomlord Single Capsule 3A - Mixed,Yau Tsim Mong,Shared room,525.0
3691,31966710,Causeway Bay Room(C2b),Wan Chai,Shared room,180.0
3692,31966862,Causeway Bay Room(C6c),Wan Chai,Shared room,260.0
3693,31967044,Causeway Bay Room(C7d),Wan Chai,Shared room,220.0
3694,31967305,Causeway Bay Room(C11a),Wan Chai,Shared room,270.0
3695,31967427,Causeway Bay Room(C11b),Wan Chai,Shared room,200.0
3696,31967692,"COMPACT STUDIO NEXT TO MTR, SHEUNG WAN",Central & Western,Entire home/apt,507.0
3697,31967787,Girls only · New & Clean • Sea View 朝南海景 高檔住宅 性價比高,Kowloon City,Private room,599.0
3698,31970228,佐敦特色雙床房，5分鐘地鐵站，高鐵轉巴士直達樓下，全密碼自助入住，獨立廁所，免費wifi,Yau Tsim Mong,Entire home/apt,486.0
3699,31970788,Triple Room (Private Bathroom) 3 人套房,Yau Tsim Mong,Private room,501.0
3700,31974112,Roomlord Single Capsule 3B - Mixed,Yau Tsim Mong,Shared room,526.0
3701,31974115,Roomlord Single Capsule 1B - Woman Only,Yau Tsim Mong,Shared room,526.0
3702,31974124,Roomlord Single Capsule 2A - Woman Only,Yau Tsim Mong,Shared room,526.0
3703,31974128,Roomlord Single Capsule 1A - Woman Only,Yau Tsim Mong,Shared room,526.0
3704,31974132,Roomlord Single Capsule 2B - Woman Only,Yau Tsim Mong,Shared room,526.0
3705,31974137,Roomlord Single Capsule 4A - Woman Only,Yau Tsim Mong,Shared room,526.0
3706,31974139,Roomlord Single Capsule 4B - Woman Only,Yau Tsim Mong,Shared room,526.0
3707,31974180,Roomlord Single Capsule 4C - Woman Only,Yau Tsim Mong,Shared room,526.0
3708,31974184,Roomlord Single Capsule 5A - Mixed,Yau Tsim Mong,Shared room,526.0
3709,31974189,Roomlord Single Capsule 5B - Mixed,Yau Tsim Mong,Shared room,526.0
3710,31974202,Roomlord Single Capsule 6A - Woman Only,Yau Tsim Mong,Shared room,526.0
3711,31974213,Roomlord Single Capsule 6B - Woman Only,Yau Tsim Mong,Shared room,526.0
3712,31974217,Roomlord Single Capsule 7A - Mixed,Yau Tsim Mong,Shared room,526.0
3713,31974220,Roomlord Single Capsule 7B - Mixed,Yau Tsim Mong,Shared room,526.0
3714,31974227,Roomlord Single Capsule 7C - Mixed,Yau Tsim Mong,Shared room,526.0
3715,31976530,4people Room (Private Bathroom),Yau Tsim Mong,Private room,651.0
3716,31976994,"Petite, Light, Bright & Happy Apartment",Wan Chai,Private room,500.0
3717,31980214,Simple Design 3 BR Apt With Relaxing Terrace ⚡️,Yau Tsim Mong,Entire home/apt,2224.0
3718,31984543,Taj Super Deluxe,Yau Tsim Mong,Private room,175.0
3719,31995880,"Luxe, cozy 2 bedroom home 2 minutes from TST MTR",Yau Tsim Mong,Entire home/apt,1000.0
3720,31997538,3分鐘北角地鐵 North Point Nice & Budget 3min to MTR Rm 2,Eastern,Private room,320.0
3721,31997785,Taj Deluxe,Yau Tsim Mong,Private room,189.0
3722,32003080,STUDIO AT 0.1 MILES FROM CAUSEWAY BAY MRT,Wan Chai,Entire home/apt,525.0
3723,32003140,STUDIO AT 0.1 MILE FROM CAUSEWAY BAY MRT,Wan Chai,Entire home/apt,555.0
3724,32006604,#D3 4beds Female 1min from Jordan MTR,Yau Tsim Mong,Shared room,220.0
3725,32008164,"Deluxe1BR flat w/living rm, kitchen,balcony,by MTR",Sham Shui Po,Entire home/apt,650.0
3726,32022349,Mong Kok Room(Mk1e),Yau Tsim Mong,Shared room,157.0
3727,32022499,Tai Kok Tsui Room in Flat Share(Tk4a),Yau Tsim Mong,Shared room,250.0
3728,32022589,Shared Room -- Bedspace  near Olympic MTR (tk4d1),Yau Tsim Mong,Shared room,78.0
3729,32024103,4 bedroom apartment near Olympic MTR !!!  (tk6),Yau Tsim Mong,Entire home/apt,620.0
3730,32051542,自在民宿4號房,Yau Tsim Mong,Private room,506.0
3731,32051989,自在民宿1號房,Yau Tsim Mong,Private room,459.0
3732,32058300,STUDIO @NATHAN ROAD,Yau Tsim Mong,Entire home/apt,750.0
3733,32060047,Big and Beautiful room in the heart of Hong Kong,Yau Tsim Mong,Private room,1938.0
3734,32063578,Luxury Apartment in  Happy Valley,Wan Chai,Entire home/apt,2500.0
3735,32085058,Brand New Studio Apartment in North Point - A2,Eastern,Entire home/apt,800.0
3736,32089298,家庭房,Yau Tsim Mong,Entire home/apt,1100.0
3737,32089692,"(WC)Jordan 2 BRs 4 Beds 3min to MTR, 6min to Train",Yau Tsim Mong,Entire home/apt,650.0
3738,32093497,Deluxe Two bed room suite,Yau Tsim Mong,Entire home/apt,1800.0
3739,32093640,Deluxe Two bed room suite - 2,Yau Tsim Mong,Entire home/apt,1800.0
3740,32098217,"Family Rm@Inn Square, Jordan, TST#14",Yau Tsim Mong,Private room,450.0
3741,32098448,"Experience, Hygge! (Causeway Bay, Times Square)",Wan Chai,Entire home/apt,1300.0
3742,32099571,"A hidden gem, 8 min from Causeway Bay",Wan Chai,Entire home/apt,699.0
3743,32099636,"Family Rm@Inn Square, Jordan, TST#15",Yau Tsim Mong,Private room,450.0
3744,32100077,"Single Rm@Inn Square, Jordan, TST #16",Yau Tsim Mong,Entire home/apt,85.0
3745,32104266,Brand New Studio Apartment in North Point - E1,Eastern,Entire home/apt,650.0
3746,32104478,Deluxe Room - Private bathroom & kitchen 獨立廁所廚房,Yau Tsim Mong,Private room,471.0
3747,32105166,Brand New Studio Apartment in North Point - E4,Eastern,Entire home/apt,650.0
3748,32114288,3-bedroom apt Standard Suite Near Ho Man Tin MTR,Kowloon City,Entire home/apt,964.0
3749,32115774,"Nice & Clean House Nice Host, 2min to MTR, 2BR Apt",Central & Western,Hotel room,2352.0
3750,32116512,"RARE TO FIND, SUN WUI STUDIO W/D BALCONY, CBW",Wan Chai,Entire home/apt,650.0
3751,32118910,1 人房間內設內私人浴室( Single Room with Private Bathroom),Yau Tsim Mong,Private room,208.0
3752,32120641,Twin Room 2,Yau Tsim Mong,Private room,180.0
3753,32120755,Twin Room 3,Yau Tsim Mong,Private room,180.0
3754,32142740,Causeway Bay Room for 2 -- opposite Times Sq (c2b),Wan Chai,Private room,180.0
3755,32157897,Gloria Guest House,Yau Tsim Mong,Private room,280.0
3756,32159868,Nice modern house in th heart of Hong Kong in Soho,Central & Western,Private room,300.0
3757,32195871,sheung wan single room D mtr to kennedy town hku,Central & Western,Private room,220.0
3758,32202995,"183sq.ft., HOMESPACE ON PATERSON STRT. CWB",Wan Chai,Entire home/apt,634.0
3759,32204369,"8th Floor, Studios on Paterson Street;CWB",Wan Chai,Entire home/apt,600.0
3760,32230189,Sales Sales Quiet Studio in North Point (N7d),Eastern,Private room,229.0
3761,32243684,Sai Ying Poon Room(S3b),Central & Western,Shared room,270.0
3762,32246877,"SPACIOUS STUDIO on GREAT GEORGE STREET, CWB",Wan Chai,Entire home/apt,585.0
3763,32247125,"SPACIOUS STUDIO ON GREAT GEORGE STREET, CWB.",Wan Chai,Entire home/apt,560.0
3764,32247540,Modern apartment in the heart of SoHo/Central,Central & Western,Entire home/apt,700.0
3765,32273126,900ft Spacious & Multifunctional Apt In Ctr Of TST,Yau Tsim Mong,Entire home/apt,2039.0
3766,32286024,高层红磡五星级酒店式公寓海景房豪华装修海韵轩海湾轩理工大嘉里酒店边维港夜景尖沙咀海港城庙街旺角西九龙,Kowloon City,Entire home/apt,946.0
3767,32296015,Deluxe Double Room With Private Bathroom #12,Yau Tsim Mong,Private room,155.0
3768,32296911,近銅鑼灣時代廣場地鐵旁（高級大床房帶獨立衛浴）,Wan Chai,Private room,500.0
3769,32297024,!Luxury Studio @Central  steps from Escalator,Central & Western,Entire home/apt,10768.0
3770,32341799,2BR New Furbished Loft in Mongkok,Yau Tsim Mong,Entire home/apt,794.0
3771,32342796,Green House | Design Home | 1000sqft | 2BDR,Central & Western,Entire home/apt,2000.0
3772,32352039,BUNK BEDS STAY @ NATHAN RD. KOWLOON,Yau Tsim Mong,Entire home/apt,550.0
3773,32354376,Furnished Studio Yuen Long Near Public Transport,Yuen Long,Entire home/apt,200.0
3774,32354677,6.方便之選女生宿舍，8個床位，MTR 5分鐘到達宿舍，5分鐘到達尖沙咀購物熱點，2分鐘到達九龍公園,Yau Tsim Mong,Shared room,95.0
3775,32354808,8.方便之選女生宿舍，8個床位，MTR 5分鐘到達宿舍，5分鐘到達尖沙咀購物熱點，2分鐘到達九龍公園,Yau Tsim Mong,Shared room,95.0
3776,32367951,"(LSC) Tsim Sha Tsui, Hau Fook St., 3mins to MTR.",Yau Tsim Mong,Entire home/apt,484.0
3777,32391339,"CWB City Center, 1min to MTR, Contemporary 1BR",Wan Chai,Entire home/apt,600.0
3778,32397905,半山苏豪温馨之家Mid level SOHO cozy home,Central & Western,Private room,450.0
3779,32406674,Flat Share Room in Hunghom(H1c),Kowloon City,Entire home/apt,250.0
3780,32411852,"North Point BR in a flat, by harbour, market &MTR",Eastern,Private room,400.0
3781,32418682,红磡红馆演唱会五星酒店式公寓海景房豪华装修海韵轩海湾轩理工大嘉里酒店边维港夜景尖沙咀海港城庙街体育馆,Kowloon City,Entire home/apt,946.0
3782,32426279,家的感覺，油麻地地铁站c出口。,Yau Tsim Mong,Private room,3368.0
3783,32431125,Room with 180° view in Mei Foo (B),Sham Shui Po,Private room,600.0
3784,32435500,Roomlord Exclusive Room - For 2 Persons,Yau Tsim Mong,Private room,554.0
3785,32436155,深圳市福田华强北会展中心1号线7号线高层民宿香港海景房,North,Private room,190.0
3786,32436638,精致溫暖一房一廳,Kowloon City,Private room,480.0
3787,32437038,Roomlord Exclusive Room - For 3 Persons,Yau Tsim Mong,Private room,831.0
3788,32447124,Sai Ying Poon Room for 1 -- Near HKU  (S3a),Central & Western,Private room,268.0
3789,32447201,Sai Ying Poon Room(S3b),Central & Western,Shared room,270.0
3790,32447292,Flat Share Room in Sai Ying Pun(Sw4b),Central & Western,Shared room,270.0
3791,32447394,Sheung Wan Room(SW17c),Central & Western,Shared room,270.0
3792,32451484,The Nap TST 享睡 尖沙咀 2 x Business Capsule -unisex,Yau Tsim Mong,Shared room,535.0
3793,32451540,The Nap TST 享睡 尖沙咀 3 x Business Capsule -unisex,Yau Tsim Mong,Shared room,780.0
3794,32451816,Room available in Tsim Sha Tsui - T5d,Yau Tsim Mong,Private room,233.0
3795,32452047,Ho Man Tin Mtr 3 bedrooms apt,Kowloon City,Entire home/apt,986.0
3796,32452078,"Urban Suite, Princeton Residence, excl.",Eastern,Entire home/apt,787.0
3797,32464752,Peaceful Mid-Level North Point HK 低密豪宅区 北角半山云景道,Eastern,Private room,352.0
3798,32476385,Private room in a cozy apartment in Sheung Wan,Central & Western,Private room,350.0
3799,32477195,Cozy Entire Studio in the Best Location,Wan Chai,Entire home/apt,499.0
3800,32477305,Twin Room for 2 People ( 2人房設有私人獨立浴室),Yau Tsim Mong,Private room,315.0
3801,32481246,The Nap TST 享睡 尖沙咀- 4 x Business Capsule -unisex,Yau Tsim Mong,Shared room,1041.0
3802,32481369,The Nap TST 享睡 尖沙咀- 5 x Business Capsule -unisex,Yau Tsim Mong,Shared room,1330.0
3803,32481827,The Nap TST 享睡 尖沙咀- 6 x Business Capsule - unisex,Yau Tsim Mong,Shared room,1590.0
3804,32484574,Large Bedroom in Mid Levels,Central & Western,Private room,590.0
3805,32496657,Taj Deluxe Guest House,Yau Tsim Mong,Private room,175.0
